Date/Time,Symbol,Description,Symbol type,Expiration date,Strike price,Side,Order type,Quantity,Price,Gross P/L,Fee,Net P/L,Trade value,Trade ID,Order ID,Position ID,Connection name,Comment,Exchange
3/6/2025 2:02:49 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,1,5808.5,0,0,0,29042.5,64383363341,1360244752,,AMP/CQG,,CME E-Mini Futures
3/6/2025 2:02:49 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,6,5808.5,0,0,0,174255,64383363085,1360244752,,AMP/CQG,,CME E-Mini Futures
3/6/2025 2:02:49 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,1,5808.5,0,0,0,29042.5,64383362829,1360244752,,AMP/CQG,,CME E-Mini Futures
3/6/2025 2:02:49 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,2,5808.5,0,0,0,58085,64383362573,1360244752,,AMP/CQG,,CME E-Mini Futures
3/6/2025 2:02:49 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,1,5808.5,0,0,0,29042.5,64383362317,1360244752,,AMP/CQG,,CME E-Mini Futures
3/6/2025 2:01:35 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Market,7,5804,148.75,0,0,203140,64383343629,1360387139,,AMP/CQG,,CME E-Mini Futures
3/6/2025 2:01:35 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Market,8,5803.75,185,0,0,232150,64383343373,1360387139,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:56:52 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Sell,Limit,-11,5808.25,0,0,0,-319453.75,64383239693,1360229852,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:56:52 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Sell,Limit,-4,5808.5,0,0,0,-116170,64383239437,1360229852,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:56:46 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Sell,Stop,-15,5808.25,-337.5,0,0,-435618.75,64383237901,1360220123,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:51:29 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,2,5812.75,0,0,0,58127.5,64383191053,1360376847,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:51:29 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,4,5812.75,0,0,0,116255,64383190797,1360376847,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:51:29 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,5,5812.75,0,0,0,145318.75,64383190541,1360376847,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:51:29 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,4,5812.75,0,0,0,116255,64383190285,1360376847,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:50:53 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Sell,Limit,-2,5810.25,-25,0,0,-58102.5,64383180045,1360244454,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:50:53 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Sell,Limit,-8,5810.5,-90,0,0,-232420,64383179789,1360244454,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:43:56 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,2,5812.75,0,0,0,58127.5,64383119885,1360376690,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:43:56 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,7,5812.75,0,0,0,203446.25,64383119629,1360376690,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:43:56 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,1,5812.75,0,0,0,29063.75,64383119373,1360376690,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:43:48 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Market,10,5812,-82.5,0,0,290600,64383117069,1360386735,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:43:29 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Sell,Limit,-6,5810.25,0,0,0,-174307.5,64383107341,1360244322,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:43:29 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Sell,Limit,-4,5810.5,0,0,0,-116210,64383107085,1360244322,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:42:41 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Market,1,5814,5,0,0,29070,64383100941,1360229593,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:42:41 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Market,9,5813.75,56.25,0,0,261618.75,64383100685,1360229593,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:41:29 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Sell,Limit,-10,5815,0,0,0,-290750,64383084301,1360386679,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:36:23 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Sell,Market,-5,5821.5,206.25,0,0,-145537.5,64383044365,1360371729,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:36:23 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Sell,Market,-10,5821.75,181.25,0,0,-291087.5,64383044109,1360371729,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:27:48 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,1,5813.25,0,0,0,29066.25,64382954253,1360371520,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:27:48 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,5,5813.25,0,0,0,145331.25,64382953997,1360371520,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:27:48 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,2,5813.25,0,0,0,58132.5,64382953741,1360371520,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:27:48 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,2,5813.25,0,0,0,58132.5,64382953485,1360371520,,AMP/CQG,,CME E-Mini Futures
3/6/2025 1:21:46 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,5,5823,0,0,0,145575,64382880781,1360229209,,AMP/CQG,,CME E-Mini Futures
3/3/2025 11:07:31 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Sell,Market,-1,5922.5,-81.25,0,0,-29612.5,64311372557,1353572003,,AMP/CQG,,CME E-Mini Futures
3/3/2025 11:00:48 AM -07:00,MESH25,Micro E-mini S&P 500: March 2025,Futures,3/20/2025 5:00:00 PM -07:00,0,Buy,Limit,1,5938.75,0,0,0,29693.75,64310996749,1353556716,,AMP/CQG,,CME E-Mini Futures
